year,area,concept1,concept2,metric,value
2006,AUT,math_score,escs,corr,0.366622153312218
2006,AUT,math_score,escs,corr_se,0.000672473464056335
2006,AUT,math_score,hisei,corr,0.319227484173902
2006,AUT,math_score,hisei,corr_se,0.000576116368849651
2006,AUT,reading_score,escs,corr,0.358464585347445
2006,AUT,reading_score,escs,corr_se,0.0276796731406518
2006,AUT,reading_score,hisei,corr,0.33264861288514
2006,AUT,reading_score,hisei,corr_se,0.0205952734513479
2006,AUT,escs,hisei,corr,0.8077514701184
2006,AUT,escs,hisei,corr_se,3.72677408811145e-05
2006,BEL,math_score,reading_score,corr,0.827837195525557
2006,BEL,math_score,reading_score,corr_se,0.00661649717913719
2006,BEL,math_score,escs,corr,0.42693520414691
2006,BEL,math_score,escs,corr_se,0.000171151319476384
2006,BEL,math_score,hisei,corr,0.361710599392189
2006,BEL,math_score,hisei,corr_se,0.00031288070572423
2006,BEL,reading_score,escs,corr,0.402523410308987
2006,BEL,reading_score,escs,corr_se,0.0142847163248001
2006,BEL,reading_score,hisei,corr,0.34717632005835
2006,BEL,reading_score,hisei,corr_se,0.0161501154614347
2006,BEL,escs,hisei,corr,0.803964214991692
2006,BEL,escs,hisei,corr_se,2.87763595066085e-05
2006,BGR,math_score,reading_score,corr,0.769549081432722
2006,BGR,math_score,reading_score,corr_se,0.0163696856872559
2006,BGR,math_score,escs,corr,0.46639742795681
2006,BGR,math_score,escs,corr_se,0.000798857936931208
2006,BGR,math_score,hisei,corr,0.399272000321424
2006,BGR,math_score,hisei,corr_se,0.000635759418848378
2006,BGR,reading_score,escs,corr,0.461156069955215
2006,BGR,reading_score,escs,corr_se,0.0295368806134239
2006,BGR,reading_score,hisei,corr,0.402726422402158
2006,BGR,reading_score,hisei,corr_se,0.0263408629600075
2006,BGR,escs,hisei,corr,0.813633941723919
2006,BGR,escs,hisei,corr_se,5.63602522397005e-05
2006,CZE,math_score,reading_score,corr,0.796718309979851
2006,CZE,math_score,reading_score,corr_se,0.00881478936823748
2006,CZE,math_score,escs,corr,0.405756625217322
2006,CZE,math_score,escs,corr_se,0.000307106105596157
2006,CZE,math_score,hisei,corr,0.379804048717442
2006,CZE,math_score,hisei,corr_se,0.000267968889043061
2006,CZE,reading_score,escs,corr,0.354793176496023
2006,CZE,reading_score,escs,corr_se,0.0187014874280983
2006,CZE,reading_score,hisei,corr,0.355146537523896
2006,CZE,reading_score,hisei,corr_se,0.0162986839000075
2006,CZE,escs,hisei,corr,0.811857043998406
2006,CZE,escs,hisei,corr_se,4.49545810461827e-05
2006,DEU,math_score,reading_score,corr,0.811645291275947
2006,DEU,math_score,reading_score,corr_se,0.0122231732828163
2006,DEU,math_score,escs,corr,0.445898823496364
2006,DEU,math_score,escs,corr_se,0.000360837756460846
2006,DEU,math_score,hisei,corr,0.383057321027915
2006,DEU,math_score,hisei,corr_se,0.000239769663151206
2006,DEU,reading_score,escs,corr,0.405332457013365
2006,DEU,reading_score,escs,corr_se,0.0183515793111169
2006,DEU,reading_score,hisei,corr,0.325696047979706
2006,DEU,reading_score,hisei,corr_se,0.016151257442816
2006,DEU,escs,hisei,corr,0.77762564671408
2006,DEU,escs,hisei,corr_se,5.98496940273477e-05
2006,DNK,math_score,reading_score,corr,0.790708699790053
2006,DNK,math_score,reading_score,corr_se,0.00799297034193564
2006,DNK,math_score,escs,corr,0.357715930773761
2006,DNK,math_score,escs,corr_se,0.00032382599747149
2006,DNK,math_score,hisei,corr,0.294686740607553
2006,DNK,math_score,hisei,corr_se,0.000332569347286774
2006,DNK,reading_score,escs,corr,0.326732270135304
2006,DNK,reading_score,escs,corr_se,0.0198904669489482
2006,DNK,reading_score,hisei,corr,0.278654436834863
2006,DNK,reading_score,hisei,corr_se,0.0195087628205596
2006,DNK,escs,hisei,corr,0.783986372046381
2006,DNK,escs,hisei,corr_se,4.79184789958882e-05
2006,ESP,math_score,reading_score,corr,0.743405656885837
2006,ESP,math_score,reading_score,corr_se,0.00795668320549873
2006,ESP,math_score,escs,corr,0.340824003298252
2006,ESP,math_score,escs,corr_se,0.000267761416270673
2006,ESP,math_score,hisei,corr,0.302924966531743
2006,ESP,math_score,hisei,corr_se,0.000255904621226814
2006,ESP,reading_score,escs,corr,0.30304510248814
2006,ESP,reading_score,escs,corr_se,0.0183525050372035
2006,ESP,reading_score,hisei,corr,0.275597863967689
2006,ESP,reading_score,hisei,corr_se,0.0168475853600609
2006,ESP,escs,hisei,corr,0.789988630108632
2006,ESP,escs,hisei,corr_se,4.55140252422997e-05
2006,EST,math_score,reading_score,corr,0.810848752006819
2006,EST,math_score,reading_score,corr_se,0.00981625639159008
2006,EST,math_score,escs,corr,0.343978724120232
2006,EST,math_score,escs,corr_se,0.000407441323210215
2006,EST,math_score,hisei,corr,0.349552709394901
2006,EST,math_score,hisei,corr_se,0.000304491519052424
2006,EST,reading_score,escs,corr,0.267599813645741
2006,EST,reading_score,escs,corr_se,0.0223450814876361
2006,EST,reading_score,hisei,corr,0.308986769561986
2006,EST,reading_score,hisei,corr_se,0.0187159353809955
2006,EST,escs,hisei,corr,0.817991889091648
2006,EST,escs,hisei,corr_se,2.70382942395442e-05
2006,FIN,math_score,reading_score,corr,0.732647961998239
2006,FIN,math_score,reading_score,corr_se,0.00793525575826766
2006,FIN,math_score,escs,corr,0.31851856463439
2006,FIN,math_score,escs,corr_se,0.000209222530945858
2006,FIN,math_score,hisei,corr,0.266522886854178
2006,FIN,math_score,hisei,corr_se,0.000224892815102204
2006,FIN,reading_score,escs,corr,0.280908502885092
2006,FIN,reading_score,escs,corr_se,0.0167693536412196
2006,FIN,reading_score,hisei,corr,0.236379437062539
2006,FIN,reading_score,hisei,corr_se,0.0165079129394585
2006,FIN,escs,hisei,corr,0.788741344244291
2006,FIN,escs,hisei,corr_se,4.50587313689077e-05
2006,FRA,math_score,reading_score,corr,0.771485796089786
2006,FRA,math_score,reading_score,corr_se,0.0109991138069771
2006,FRA,math_score,escs,corr,0.475323229561394
2006,FRA,math_score,escs,corr_se,0.000372725963492803
2006,FRA,math_score,hisei,corr,0.411287078580418
2006,FRA,math_score,hisei,corr_se,0.000426976915768207
2006,FRA,reading_score,escs,corr,0.414111212868638
2006,FRA,reading_score,escs,corr_se,0.0208589867482125
2006,FRA,reading_score,hisei,corr,0.364641231109627
2006,FRA,reading_score,hisei,corr_se,0.0196800993111428
2006,FRA,escs,hisei,corr,0.797110598755885
2006,FRA,escs,hisei,corr_se,4.99390522076517e-05
2006,GBR,math_score,reading_score,corr,0.814580623574762
2006,GBR,math_score,reading_score,corr_se,0.00636960237957547
2006,GBR,math_score,escs,corr,0.368657189599147
2006,GBR,math_score,escs,corr_se,0.000270828461452916
2006,GBR,math_score,hisei,corr,0.352504548167706
2006,GBR,math_score,hisei,corr_se,0.000234018207452316
2006,GBR,reading_score,escs,corr,0.345000684072183
2006,GBR,reading_score,escs,corr_se,0.0163175391219706
2006,GBR,reading_score,hisei,corr,0.320149158956025
2006,GBR,reading_score,hisei,corr_se,0.0152056403077462
2006,GBR,escs,hisei,corr,0.75808595454648
2006,GBR,escs,hisei,corr_se,5.33138089287677e-05
2006,GRC,math_score,reading_score,corr,0.694066263536963
2006,GRC,math_score,reading_score,corr_se,0.0158611699236088
2006,GRC,math_score,escs,corr,0.378726583282209
2006,GRC,math_score,escs,corr_se,0.000431887931345017
2006,GRC,math_score,hisei,corr,0.340592093168402
2006,GRC,math_score,hisei,corr_se,0.000355072713267991
2006,GRC,reading_score,escs,corr,0.320997857041399
2006,GRC,reading_score,escs,corr_se,0.0246012318398349
2006,GRC,reading_score,hisei,corr,0.325747940129188
2006,GRC,reading_score,hisei,corr_se,0.0217513847345878
2006,GRC,escs,hisei,corr,0.819294452130964
2006,GRC,escs,hisei,corr_se,3.86210170442601e-05
2006,HRV,math_score,reading_score,corr,0.783913873632092
2006,HRV,math_score,reading_score,corr_se,0.00881137338452547
2006,HRV,math_score,escs,corr,0.33563100183921
2006,HRV,math_score,escs,corr_se,0.000282868118195682
2006,HRV,math_score,hisei,corr,0.324921696949492
2006,HRV,math_score,hisei,corr_se,0.000257310014522414
2006,HRV,reading_score,escs,corr,0.315805076508235
2006,HRV,reading_score,escs,corr_se,0.0175547152419467
2006,HRV,reading_score,hisei,corr,0.313194641322592
2006,HRV,reading_score,hisei,corr_se,0.0174762754576462
2006,HRV,escs,hisei,corr,0.799674684906859
2006,HRV,escs,hisei,corr_se,4.12925127537997e-05
2006,HUN,math_score,reading_score,corr,0.799788180068069
2006,HUN,math_score,reading_score,corr_se,0.00904568304150393
2006,HUN,math_score,escs,corr,0.480362233952789
2006,HUN,math_score,escs,corr_se,0.000263100821049438
2006,HUN,math_score,hisei,corr,0.393116815848847
2006,HUN,math_score,hisei,corr_se,0.000319141397666639
2006,HUN,reading_score,escs,corr,0.435298527735732
2006,HUN,reading_score,escs,corr_se,0.0181931057533862
2006,HUN,reading_score,hisei,corr,0.355458748624567
2006,HUN,reading_score,hisei,corr_se,0.0192592600997006
2006,HUN,escs,hisei,corr,0.788694937401407
2006,HUN,escs,hisei,corr_se,8.34555990972427e-05
2006,IRL,math_score,reading_score,corr,0.819937583493598
2006,IRL,math_score,reading_score,corr_se,0.00922197712738367
2006,IRL,math_score,escs,corr,0.368613138984483
2006,IRL,math_score,escs,corr_se,0.000394565929239248
2006,IRL,math_score,hisei,corr,0.303089513642527
2006,IRL,math_score,hisei,corr_se,0.000329139294623048
2006,IRL,reading_score,escs,corr,0.35847892200569
2006,IRL,reading_score,escs,corr_se,0.0200025509313482
2006,IRL,reading_score,hisei,corr,0.288970736533373
2006,IRL,reading_score,hisei,corr_se,0.0165463271241439
2006,IRL,escs,hisei,corr,0.762411218752595
2006,IRL,escs,hisei,corr_se,7.37589312666879e-05
2006,ITA,math_score,reading_score,corr,0.68775363921678
2006,ITA,math_score,reading_score,corr_se,0.00898500598069242
2006,ITA,math_score,escs,corr,0.301694314640815
2006,ITA,math_score,escs,corr_se,0.000174326614932153
2006,ITA,math_score,hisei,corr,0.27202514348468
2006,ITA,math_score,hisei,corr_se,0.000226521093963812
2006,ITA,reading_score,escs,corr,0.273780558339828
2006,ITA,reading_score,escs,corr_se,0.0156951931115347
2006,ITA,reading_score,hisei,corr,0.253148396461806
2006,ITA,reading_score,hisei,corr_se,0.0148524363906997
2006,ITA,escs,hisei,corr,0.804186345678404
2006,ITA,escs,hisei,corr_se,1.87159600402909e-05
2006,LTU,math_score,reading_score,corr,0.762832343537139
2006,LTU,math_score,reading_score,corr_se,0.0102757486148906
2006,LTU,math_score,escs,corr,0.399314784409174
2006,LTU,math_score,escs,corr_se,0.000290356249188063
2006,LTU,math_score,hisei,corr,0.333420176077509
2006,LTU,math_score,hisei,corr_se,0.000325572253701363
2006,LTU,reading_score,escs,corr,0.352503876438051
2006,LTU,reading_score,escs,corr_se,0.0200628267255004
2006,LTU,reading_score,hisei,corr,0.306712272334132
2006,LTU,reading_score,hisei,corr_se,0.0213156062797408
2006,LTU,escs,hisei,corr,0.820400628859247
2006,LTU,escs,hisei,corr_se,2.76704568939719e-05
2006,LUX,math_score,reading_score,corr,0.82001658785302
2006,LUX,math_score,reading_score,corr_se,0.00488993719777877
2006,LUX,math_score,escs,corr,0.420343933132711
2006,LUX,math_score,escs,corr_se,9.54555989618679e-05
2006,LUX,math_score,hisei,corr,0.406330644905276
2006,LUX,math_score,hisei,corr_se,0.000147433335651567
2006,LUX,reading_score,escs,corr,0.458688424647975
2006,LUX,reading_score,escs,corr_se,0.012426838896757
2006,LUX,reading_score,hisei,corr,0.420973991102612
2006,LUX,reading_score,hisei,corr_se,0.0128959653367261
2006,LUX,escs,hisei,corr,0.786321724582178
2006,LUX,escs,hisei,corr_se,2.78447473464892e-05
2006,LVA,math_score,reading_score,corr,0.739614617751669
2006,LVA,math_score,reading_score,corr_se,0.0116732871598153
2006,LVA,math_score,escs,corr,0.327366551853187
2006,LVA,math_score,escs,corr_se,0.000547820420437265
2006,LVA,math_score,hisei,corr,0.280952243303127
2006,LVA,math_score,hisei,corr_se,0.000465694078139751
2006,LVA,reading_score,escs,corr,0.29743867837167
2006,LVA,reading_score,escs,corr_se,0.0247987271568358
2006,LVA,reading_score,hisei,corr,0.278977280270746
2006,LVA,reading_score,hisei,corr_se,0.0211761284316548
2006,LVA,escs,hisei,corr,0.801796529977112
2006,LVA,escs,hisei,corr_se,3.94289279878361e-05
2006,NLD,math_score,reading_score,corr,0.846634192516066
2006,NLD,math_score,reading_score,corr_se,0.00749826609612913
2006,NLD,math_score,escs,corr,0.387927152510301
2006,NLD,math_score,escs,corr_se,0.000477212772040682
2006,NLD,math_score,hisei,corr,0.351880779319267
2006,NLD,math_score,hisei,corr_se,0.000396635745061767
2006,NLD,reading_score,escs,corr,0.364870310330899
2006,NLD,reading_score,escs,corr_se,0.0220978023503239
2006,NLD,reading_score,hisei,corr,0.351637279058428
2006,NLD,reading_score,hisei,corr_se,0.0178000359697783
2006,NLD,escs,hisei,corr,0.797507040300186
2006,NLD,escs,hisei,corr_se,4.62173398545524e-05
2006,POL,math_score,reading_score,corr,0.76922581941089
2006,POL,math_score,reading_score,corr_se,0.00814019701254449
2006,POL,math_score,escs,corr,0.384721255260787
2006,POL,math_score,escs,corr_se,0.000182421658870597
2006,POL,math_score,hisei,corr,0.322482447661255
2006,POL,math_score,hisei,corr_se,0.000193782600349248
2006,POL,reading_score,escs,corr,0.361040117594193
2006,POL,reading_score,escs,corr_se,0.0146788060028574
2006,POL,reading_score,hisei,corr,0.308937771089932
2006,POL,reading_score,hisei,corr_se,0.0152299901890077
2006,POL,escs,hisei,corr,0.839505528154854
2006,POL,escs,hisei,corr_se,2.42157418792265e-05
2006,PRT,math_score,reading_score,corr,0.803708300789478
2006,PRT,math_score,reading_score,corr_se,0.0096004163601178
2006,PRT,math_score,escs,corr,0.40015479785297
2006,PRT,math_score,escs,corr_se,0.000336223157626456
2006,PRT,math_score,hisei,corr,0.381823611114688
2006,PRT,math_score,hisei,corr_se,0.000352959106415674
2006,PRT,reading_score,escs,corr,0.413358503140208
2006,PRT,reading_score,escs,corr_se,0.018765733726786
2006,PRT,reading_score,hisei,corr,0.393445225197043
2006,PRT,reading_score,hisei,corr_se,0.0191010077259501
2006,PRT,escs,hisei,corr,0.811541299472446
2006,PRT,escs,hisei,corr_se,4.43240766820298e-05
2006,ROU,math_score,reading_score,corr,0.705177985796622
2006,ROU,math_score,reading_score,corr_se,0.0198515240886173
2006,ROU,math_score,escs,corr,0.405906782541583
2006,ROU,math_score,escs,corr_se,0.0014043075806514
2006,ROU,math_score,hisei,corr,0.402776964266603
2006,ROU,math_score,hisei,corr_se,0.00106608762101694
2006,ROU,reading_score,escs,corr,0.312159218670984
2006,ROU,reading_score,escs,corr_se,0.0359796260313844
2006,ROU,reading_score,hisei,corr,0.337978959975308
2006,ROU,reading_score,hisei,corr_se,0.0336774391257434
2006,ROU,escs,hisei,corr,0.79848526696891
2006,ROU,escs,hisei,corr_se,0.000171757158518459
2006,SVK,math_score,reading_score,corr,0.774873293664771
2006,SVK,math_score,reading_score,corr_se,0.0116568611632197
2006,SVK,math_score,escs,corr,0.437488980395867
2006,SVK,math_score,escs,corr_se,0.000675027043948088
2006,SVK,math_score,hisei,corr,0.357826438929386
2006,SVK,math_score,hisei,corr_se,0.000453197387732691
2006,SVK,reading_score,escs,corr,0.387939774591452
2006,SVK,reading_score,escs,corr_se,0.0263954667950886
2006,SVK,reading_score,hisei,corr,0.327629362173427
2006,SVK,reading_score,hisei,corr_se,0.0227746793322881
2006,SVK,escs,hisei,corr,0.830628938117795
2006,SVK,escs,hisei,corr_se,2.76336807573543e-05
2006,SVN,math_score,reading_score,corr,0.766439818101223
2006,SVN,math_score,reading_score,corr_se,0.0061430467916139
2006,SVN,math_score,escs,corr,0.426193651750762
2006,SVN,math_score,escs,corr_se,0.000170640346979737
2006,SVN,math_score,hisei,corr,0.385905272948193
2006,SVN,math_score,hisei,corr_se,0.000153154932790555
2006,SVN,reading_score,escs,corr,0.393542445176919
2006,SVN,reading_score,escs,corr_se,0.0160079984817137
2006,SVN,reading_score,hisei,corr,0.361126059402647
2006,SVN,reading_score,hisei,corr_se,0.0166104891549945
2006,SVN,escs,hisei,corr,0.830242551277905
2006,SVN,escs,hisei,corr_se,2.54755887936959e-05
2006,SWE,math_score,reading_score,corr,0.785109768096262
2006,SWE,math_score,reading_score,corr_se,0.0105008459927538
2006,SWE,math_score,escs,corr,0.347120305840465
2006,SWE,math_score,escs,corr_se,0.000170009107490779
2006,SWE,math_score,hisei,corr,0.323344444399332
2006,SWE,math_score,hisei,corr_se,0.000155699010845478
2006,SWE,reading_score,escs,corr,0.29328256884806
2006,SWE,reading_score,escs,corr_se,0.0185913567405544
2006,SWE,reading_score,hisei,corr,0.28485144679395
2006,SWE,reading_score,hisei,corr_se,0.0177223690826558
2006,SWE,escs,hisei,corr,0.757375933923785
2006,SWE,escs,hisei,corr_se,3.91307815672633e-05
2006,EU28,math_score,reading_score,corr,0.784428927549854
2006,EU28,math_score,reading_score,corr_se,0.00338029963090516
2006,EU28,math_score,escs,corr,0.412499597388454
2006,EU28,math_score,escs,corr_se,3.12600374612634e-05
2006,EU28,math_score,hisei,corr,0.359558256530881
2006,EU28,math_score,hisei,corr_se,2.65892568528225e-05
2006,EU28,reading_score,escs,corr,0.365244946024093
2006,EU28,reading_score,escs,corr_se,0.00565648739162196
2006,EU28,reading_score,hisei,corr,0.325297606500864
2006,EU28,reading_score,hisei,corr_se,0.0052940147796157
2006,EU28,escs,hisei,corr,0.778264853338614
2006,EU28,escs,hisei,corr_se,5.53764665145712e-06
2009,AUT,math_score,reading_score,corr,0.811355462426018
2009,AUT,math_score,reading_score,corr_se,0.00860513082793893
2009,AUT,math_score,escs,corr,0.416153781948892
2009,AUT,math_score,escs,corr_se,0.000249606231213868
2009,AUT,math_score,hisei,corr,0.362923230663198
2009,AUT,math_score,hisei,corr_se,0.00031365962297549
2009,AUT,reading_score,escs,corr,0.428566754274305
2009,AUT,reading_score,escs,corr_se,0.0167426234693877
2009,AUT,reading_score,hisei,corr,0.376880625404149
2009,AUT,reading_score,hisei,corr_se,0.0184536917123982
2009,AUT,escs,hisei,corr,0.796274842774778
2009,AUT,escs,hisei,corr_se,2.81398188486354e-05
2009,BEL,math_score,reading_score,corr,0.855616405949372
2009,BEL,math_score,reading_score,corr_se,0.00581839769334458
2009,BEL,math_score,escs,corr,0.454861773768771
2009,BEL,math_score,escs,corr_se,0.000147026356017831
2009,BEL,math_score,hisei,corr,0.425348866175806
2009,BEL,math_score,hisei,corr_se,0.000151680141039829
2009,BEL,reading_score,escs,corr,0.447043830412426
2009,BEL,reading_score,escs,corr_se,0.0114789680228409
2009,BEL,reading_score,hisei,corr,0.435097411799081
2009,BEL,reading_score,hisei,corr_se,0.0118399037354299
2009,BEL,escs,hisei,corr,0.823052442544632
2009,BEL,escs,hisei,corr_se,1.42463915900367e-05
2009,BGR,math_score,reading_score,corr,0.827647852581951
2009,BGR,math_score,reading_score,corr_se,0.0107226794054271
2009,BGR,math_score,escs,corr,0.447085171206334
2009,BGR,math_score,escs,corr_se,0.000614605225521676
2009,BGR,math_score,hisei,corr,0.407844412562834
2009,BGR,math_score,hisei,corr_se,0.000726321924994201
2009,BGR,reading_score,escs,corr,0.431879992608971
2009,BGR,reading_score,escs,corr_se,0.0266411295304719
2009,BGR,reading_score,hisei,corr,0.407328634887101
2009,BGR,reading_score,hisei,corr_se,0.0233563454389918
2009,BGR,escs,hisei,corr,0.780915411214504
2009,BGR,escs,hisei,corr_se,8.50682583120942e-05
2009,CZE,math_score,reading_score,corr,0.827060842790793
2009,CZE,math_score,reading_score,corr_se,0.00725531302161494
2009,CZE,math_score,escs,corr,0.399216780682746
2009,CZE,math_score,escs,corr_se,0.000259782009799972
2009,CZE,math_score,hisei,corr,0.392585423317692
2009,CZE,math_score,hisei,corr_se,0.000242383870598152
2009,CZE,reading_score,escs,corr,0.353313189950906
2009,CZE,reading_score,escs,corr_se,0.0160143095825142
2009,CZE,reading_score,hisei,corr,0.373989745897769
2009,CZE,reading_score,hisei,corr_se,0.0163647007492828
2009,CZE,escs,hisei,corr,0.797812202819046
2009,CZE,escs,hisei,corr_se,3.88388542224574e-05
2009,DEU,math_score,reading_score,corr,0.835624953195694
2009,DEU,math_score,reading_score,corr_se,0.00653304971475326
2009,DEU,math_score,escs,corr,0.464321361947029
2009,DEU,math_score,escs,corr_se,0.000252277465804723
2009,DEU,math_score,hisei,corr,0.371857366884951
2009,DEU,math_score,hisei,corr_se,0.00032383730424853
2009,DEU,reading_score,escs,corr,0.439902497769983
2009,DEU,reading_score,escs,corr_se,0.0160722493168727
2009,DEU,reading_score,hisei,corr,0.353853260616524
2009,DEU,reading_score,hisei,corr_se,0.0171099954089351
2009,DEU,escs,hisei,corr,0.792969441545505
2009,DEU,escs,hisei,corr_se,3.94763183888065e-05
2009,DNK,math_score,reading_score,corr,0.800568681313957
2009,DNK,math_score,reading_score,corr_se,0.00628488890678323
2009,DNK,math_score,escs,corr,0.353829420689971
2009,DNK,math_score,escs,corr_se,0.000249718167496366
2009,DNK,math_score,hisei,corr,0.302280472109806
2009,DNK,math_score,hisei,corr_se,0.000236280209189254
2009,DNK,reading_score,escs,corr,0.380164887344991
2009,DNK,reading_score,escs,corr_se,0.0140862321712462
2009,DNK,reading_score,hisei,corr,0.325347722503642
2009,DNK,reading_score,hisei,corr_se,0.014674152850247
2009,DNK,escs,hisei,corr,0.807838905918454
2009,DNK,escs,hisei,corr_se,3.56732299532394e-05
2009,ESP,math_score,reading_score,corr,0.799259048046704
2009,ESP,math_score,reading_score,corr_se,0.00530294984441633
2009,ESP,math_score,escs,corr,0.352081136771818
2009,ESP,math_score,escs,corr_se,0.000263022189185686
2009,ESP,math_score,hisei,corr,0.332206392165954
2009,ESP,math_score,hisei,corr_se,0.000275302440987932
2009,ESP,reading_score,escs,corr,0.350842045529904
2009,ESP,reading_score,escs,corr_se,0.0180841600401772
2009,ESP,reading_score,hisei,corr,0.33860519080476
2009,ESP,reading_score,hisei,corr_se,0.0185732997234562
2009,ESP,escs,hisei,corr,0.806987290565393
2009,ESP,escs,hisei,corr_se,2.87355143940488e-05
2009,EST,math_score,reading_score,corr,0.810507188152201
2009,EST,math_score,reading_score,corr_se,0.00936040956991008
2009,EST,math_score,escs,corr,0.275926087214123
2009,EST,math_score,escs,corr_se,0.00038932838830302
2009,EST,math_score,hisei,corr,0.306303552261885
2009,EST,math_score,hisei,corr_se,0.000301807313660771
2009,EST,reading_score,escs,corr,0.277992046776039
2009,EST,reading_score,escs,corr_se,0.0205112915745163
2009,EST,reading_score,hisei,corr,0.313417269257401
2009,EST,reading_score,hisei,corr_se,0.0187797173161677
2009,EST,escs,hisei,corr,0.799926403331375
2009,EST,escs,hisei,corr_se,3.05757659300006e-05
2009,FIN,math_score,reading_score,corr,0.777432810121072
2009,FIN,math_score,reading_score,corr_se,0.00841370525220836
2009,FIN,math_score,escs,corr,0.252825587968956
2009,FIN,math_score,escs,corr_se,0.000196379806061925
2009,FIN,math_score,hisei,corr,0.197858156981478
2009,FIN,math_score,hisei,corr_se,0.000197981342984317
2009,FIN,reading_score,escs,corr,0.284980871166993
2009,FIN,reading_score,escs,corr_se,0.0146809197431437
2009,FIN,reading_score,hisei,corr,0.228103178822976
2009,FIN,reading_score,hisei,corr_se,0.0149257246087305
2009,FIN,escs,hisei,corr,0.768772849897416
2009,FIN,escs,hisei,corr_se,4.57946614873254e-05
2009,FRA,math_score,reading_score,corr,0.848034036969007
2009,FRA,math_score,reading_score,corr_se,0.00819209431244998
2009,FRA,math_score,escs,corr,0.449858182668513
2009,FRA,math_score,escs,corr_se,0.000456209125523393
2009,FRA,math_score,hisei,corr,0.376766426048735
2009,FRA,math_score,hisei,corr_se,0.000513589977653326
2009,FRA,reading_score,escs,corr,0.418645510329856
2009,FRA,reading_score,escs,corr_se,0.0230165277862335
2009,FRA,reading_score,hisei,corr,0.348874609065182
2009,FRA,reading_score,hisei,corr_se,0.0243878737255905
2009,FRA,escs,hisei,corr,0.79604842459389
2009,FRA,escs,hisei,corr_se,4.46177328998237e-05
2009,GBR,math_score,reading_score,corr,0.853081941182887
2009,GBR,math_score,reading_score,corr_se,0.00624699345151148
2009,GBR,math_score,escs,corr,0.388582219631438
2009,GBR,math_score,escs,corr_se,0.000195367805958496
2009,GBR,math_score,hisei,corr,0.359352272018579
2009,GBR,math_score,hisei,corr_se,0.000181559838929799
2009,GBR,reading_score,escs,corr,0.372544984993131
2009,GBR,reading_score,escs,corr_se,0.0136302248088421
2009,GBR,reading_score,hisei,corr,0.339539599113564
2009,GBR,reading_score,hisei,corr_se,0.0136345327034863
2009,GBR,escs,hisei,corr,0.741605530832003
2009,GBR,escs,hisei,corr_se,5.05948902950827e-05
2009,GRC,math_score,reading_score,corr,0.747968791757206
2009,GRC,math_score,reading_score,corr_se,0.0148914716194865
2009,GRC,math_score,escs,corr,0.355727452153455
2009,GRC,math_score,escs,corr_se,0.000363467449474368
2009,GRC,math_score,hisei,corr,0.342641117151148
2009,GRC,math_score,hisei,corr_se,0.000354599619403669
2009,GRC,reading_score,escs,corr,0.348028646065399
2009,GRC,reading_score,escs,corr_se,0.0202185515726124
2009,GRC,reading_score,hisei,corr,0.343315234350276
2009,GRC,reading_score,hisei,corr_se,0.0184001258498249
2009,GRC,escs,hisei,corr,0.810590166636943
2009,GRC,escs,hisei,corr_se,2.0613283330983e-05
2009,HRV,math_score,reading_score,corr,0.792971224707873
2009,HRV,math_score,reading_score,corr_se,0.00750247117581111
2009,HRV,math_score,escs,corr,0.340839810896794
2009,HRV,math_score,escs,corr_se,0.0004865423141767
2009,HRV,math_score,hisei,corr,0.303172393719343
2009,HRV,math_score,hisei,corr_se,0.000466853500502936
2009,HRV,reading_score,escs,corr,0.347510193308938
2009,HRV,reading_score,escs,corr_se,0.0190915401733865
2009,HRV,reading_score,hisei,corr,0.323718978865177
2009,HRV,reading_score,hisei,corr_se,0.0192154037194143
2009,HRV,escs,hisei,corr,0.799589895523956
2009,HRV,escs,hisei,corr_se,3.64236883123644e-05
2009,HUN,math_score,reading_score,corr,0.860644862390983
2009,HUN,math_score,reading_score,corr_se,0.00795839690415437
2009,HUN,math_score,escs,corr,0.514254578381696
2009,HUN,math_score,escs,corr_se,0.000465898218252695
2009,HUN,math_score,hisei,corr,0.424235943466885
2009,HUN,math_score,hisei,corr_se,0.00045515846835063
2009,HUN,reading_score,escs,corr,0.503484136205437
2009,HUN,reading_score,escs,corr_se,0.0211295205562064
2009,HUN,reading_score,hisei,corr,0.437918139088995
2009,HUN,reading_score,hisei,corr_se,0.0199506726133474
2009,HUN,escs,hisei,corr,0.827839544566902
2009,HUN,escs,hisei,corr_se,4.36731715465426e-05
2009,IRL,math_score,reading_score,corr,0.849883608673682
2009,IRL,math_score,reading_score,corr_se,0.00737648315662413
2009,IRL,math_score,escs,corr,0.359525044326083
2009,IRL,math_score,escs,corr_se,0.000228555068778701
2009,IRL,math_score,hisei,corr,0.312518030086827
2009,IRL,math_score,hisei,corr_se,0.000221213169873514
2009,IRL,reading_score,escs,corr,0.357337774511197
2009,IRL,reading_score,escs,corr_se,0.0166697320591867
2009,IRL,reading_score,hisei,corr,0.316609703806001
2009,IRL,reading_score,hisei,corr_se,0.0172014865873051
2009,IRL,escs,hisei,corr,0.764811503686462
2009,IRL,escs,hisei,corr_se,4.89381583942382e-05
2009,ITA,math_score,reading_score,corr,0.78918331300598
2009,ITA,math_score,reading_score,corr_se,0.00744236534576881
2009,ITA,math_score,escs,corr,0.306765785683435
2009,ITA,math_score,escs,corr_se,0.000161975373220938
